customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2749CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,20.15,419.9,No
6371NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Twoyear,No,Mailedcheck,64.25,1024,No
7554NEWDD,Male,0,No,No,10,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),25.7,251.6,No
8992VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Monthtomonth,Yes,Electroniccheck,56,764.55,No
0867MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiberoptic,Yes,No,No,No,No,No,Monthtomonth,No,Electroniccheck,82.4,1592.35,Yes
4482EWFMI,Female,0,No,No,2,Yes,No,Fiberoptic,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,69.7,135.2,No
4648YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Twoyear,Yes,Banktransfer(automatic),73.9,3958.25,No
2907ILJBN,Female,0,Yes,Yes,11,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,20.6,233.9,No
6345FZOQH,Male,0,Yes,No,69,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,19.9,1363.45,No
3376BMGFE,Female,0,No,No,4,Yes,No,Fiberoptic,No,No,No,No,No,No,Monthtomonth,Yes,Banktransfer(automatic),70.9,273,Yes
5997OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),89.05,6254.45,No
3445HXXGF,Male,1,Yes,No,58,No,Nophoneservice,DSL,No,Yes,Yes,No,No,Yes,Monthtomonth,Yes,Electroniccheck,45.3,2651.2,Yes
1159WFSGR,Female,0,Yes,Yes,16,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Electroniccheck,20.4,321.4,No
7654YWJUF,Male,0,Yes,No,43,Yes,No,Fiberoptic,Yes,No,Yes,Yes,No,No,Oneyear,Yes,Banktransfer(automatic),84.25,3539.25,No
1875QIVME,Female,0,Yes,No,2,Yes,Yes,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Monthtomonth,Yes,Electroniccheck,104.4,242.8,Yes
6727IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Mailedcheck,81.95,1181.75,No
0691JVSYA,Female,0,Yes,No,53,Yes,No,Fiberoptic,No,No,Yes,No,Yes,Yes,Oneyear,Yes,Banktransfer(automatic),94.85,5000.2,Yes
5918VUKWP,Female,0,No,No,32,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Banktransfer(automatic),20.55,654.55,No
1744JHKYS,Female,0,Yes,No,34,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Electroniccheck,24.7,780.2,No
2656FMOKZ,Female,1,No,No,15,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Monthtomonth,Yes,Mailedcheck,74.45,1145.7,Yes
2070FNEXE,Female,1,No,No,7,Yes,No,Fiberoptic,Yes,No,No,No,No,No,Monthtomonth,No,Banktransfer(automatic),76.45,503.6,Yes
5947SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Monthtomonth,Yes,Banktransfer(automatic),105.35,1559.25,No
3712PKXZA,Male,0,Yes,No,61,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,Creditcard(automatic),20.55,1252,No
6317YPKDH,Female,0,No,No,1,No,Nophoneservice,DSL,No,Yes,No,No,No,No,Monthtomonth,No,Banktransfer(automatic),29.95,29.95,Yes
6582OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Monthtomonth,No,Mailedcheck,45.3,45.3,No
9367WXLCH,Male,0,No,No,8,Yes,Yes,Fiberoptic,No,No,No,No,No,Yes,Monthtomonth,No,Banktransfer(automatic),84.5,662.65,Yes
5524KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Oneyear,No,Creditcard(automatic),74.75,2453.3,No
1918ZBFQJ,Female,0,No,No,13,Yes,No,Fiberoptic,No,Yes,Yes,No,No,No,Monthtomonth,Yes,Electroniccheck,79.25,1111.65,Yes
1024GUALD,Female,0,Yes,No,1,No,Nophoneservice,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,24.8,24.8,Yes
4827USJHP,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Monthtomonth,Yes,Mailedcheck,51.8,1023.85,No
8167GJLRN,Male,0,No,No,3,No,Nophoneservice,DSL,No,No,No,Yes,No,No,Monthtomonth,No,Electroniccheck,30.4,82.15,No
0956SYCWG,Female,0,No,No,13,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Electroniccheck,19.65,244.8,No
8017UVSZU,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Monthtomonth,No,Creditcard(automatic),56.6,2379.1,No
7100FQPRV,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Oneyear,Yes,Creditcard(automatic),71.9,3173.35,No
2472OVKUP,Male,0,Yes,No,6,Yes,No,Fiberoptic,No,Yes,Yes,No,No,Yes,Monthtomonth,Yes,Electroniccheck,91,531,Yes
2984RGEYA,Female,0,Yes,Yes,69,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),19.75,1375.4,No
9680NIAUV,Female,0,Yes,Yes,72,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Twoyear,No,Creditcard(automatic),109.7,8129.3,No
2146EGVDT,Male,0,Yes,Yes,59,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),19.3,1192.7,No
2604IJPDU,Female,0,Yes,No,20,Yes,No,Fiberoptic,Yes,Yes,No,Yes,Yes,No,Monthtomonth,Yes,Electroniccheck,96.55,1901.65,No
9178JHUVJ,Male,0,Yes,Yes,24,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Banktransfer(automatic),24.1,587.4,No
6168YBYNP,Male,0,No,No,59,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Monthtomonth,Yes,Electroniccheck,111.35,6519.75,No
7255SSFBC,Male,0,Yes,Yes,72,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),112.25,8041.65,No
3645DEYGF,Male,0,No,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Mailedcheck,20.75,20.75,No
9323HGFWY,Female,0,Yes,No,27,Yes,No,Fiberoptic,Yes,No,No,Yes,Yes,Yes,Oneyear,Yes,Creditcard(automatic),101.9,2681.15,No
8544GOQSH,Female,0,No,No,14,Yes,No,Fiberoptic,No,Yes,No,Yes,No,No,Monthtomonth,Yes,Creditcard(automatic),80.05,1112.3,No
3363DTIVD,Male,0,Yes,Yes,71,Yes,Yes,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Twoyear,No,Electroniccheck,105.55,7405.5,No
7018WBJNK,Male,0,No,Yes,13,Yes,No,Fiberoptic,No,No,No,No,Yes,No,Monthtomonth,Yes,Creditcard(automatic),78.3,1033.95,No
9142KZXOP,Male,0,No,No,44,Yes,No,Fiberoptic,No,No,No,No,No,No,Monthtomonth,No,Creditcard(automatic),68.85,2958.95,No
7674YTAFD,Female,0,No,No,33,Yes,No,Fiberoptic,No,Yes,No,Yes,No,No,Oneyear,Yes,Banktransfer(automatic),79.95,2684.85,No
6348SNFUS,Male,0,Yes,Yes,72,No,Nophoneservice,DSL,Yes,Yes,Yes,Yes,No,Yes,Twoyear,Yes,Creditcard(automatic),55.45,4179.2,No
1285OKIPP,Male,0,No,No,1,Yes,No,Fiberoptic,No,No,No,No,No,Yes,Monthtomonth,No,Electroniccheck,79.9,79.9,Yes
7825ECJRF,Female,0,No,No,19,Yes,No,Fiberoptic,Yes,No,Yes,Yes,Yes,Yes,Monthtomonth,Yes,Electroniccheck,106.6,1934.45,Yes
1347KTTTA,Male,0,Yes,No,64,Yes,No,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,Creditcard(automatic),102.45,6654.1,No
7841TZDMQ,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Creditcard(automatic),46,84.5,Yes
4195NZGTA,Female,0,No,No,1,No,Nophoneservice,DSL,No,No,No,No,No,No,Monthtomonth,No,Electroniccheck,25.25,25.25,No
7157SMCFK,Male,0,No,Yes,61,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,19.75,1124.2,No
4709LKHYG,Female,0,Yes,Yes,29,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Electroniccheck,20,540.05,No
2504DSHIH,Male,1,Yes,No,23,Yes,Yes,Fiberoptic,No,No,No,No,No,Yes,Monthtomonth,No,Electroniccheck,86.8,1975.85,No
0699NDKJM,Female,0,Yes,No,57,No,Nophoneservice,DSL,Yes,Yes,Yes,No,Yes,Yes,Monthtomonth,Yes,Banktransfer(automatic),58.75,3437.45,No
9286BHDQG,Male,0,Yes,Yes,72,No,Nophoneservice,DSL,Yes,Yes,Yes,Yes,No,No,Twoyear,No,Creditcard(automatic),45.25,3139.8,No
0230WEQUW,Male,0,Yes,No,66,No,Nophoneservice,DSL,Yes,Yes,Yes,Yes,Yes,No,Twoyear,Yes,Banktransfer(automatic),56.6,3789.2,No
2040LDIWQ,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),84.2,5324.5,No
6496JDSSB,Female,0,No,No,8,Yes,No,Fiberoptic,No,No,No,No,Yes,No,Monthtomonth,Yes,Banktransfer(automatic),80,624.6,No
9408SSNVZ,Female,0,No,No,4,Yes,No,Fiberoptic,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,70.15,268.35,Yes
4443EMBNA,Female,0,Yes,No,71,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),24.75,1836.9,No
6469MRVET,Male,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,Electroniccheck,20.2,20.2,No
0742MOABM,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Monthtomonth,No,Mailedcheck,50.05,179.35,Yes
5961VUSRV,Female,0,No,No,12,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,Banktransfer(automatic),19.35,219.35,No
6778JFCMK,Male,0,No,No,24,No,Nophoneservice,DSL,Yes,No,No,No,Yes,Yes,Oneyear,Yes,Mailedcheck,50.6,1288.75,No
6341JVQGF,Female,0,Yes,Yes,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Oneyear,Yes,Mailedcheck,81.15,2545.75,No
2232DMLXU,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Monthtomonth,No,Mailedcheck,55.2,55.2,Yes
4811JBUVU,Male,0,No,No,30,Yes,Yes,Fiberoptic,No,No,No,Yes,No,Yes,Monthtomonth,Yes,Creditcard(automatic),89.9,2723.15,No
0945TSONX,Female,0,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Twoyear,Yes,Creditcard(automatic),85.3,4107.25,No
2651ZCBXV,Male,0,No,No,54,Yes,Yes,Fiberoptic,Yes,Yes,No,Yes,Yes,Yes,Twoyear,Yes,Creditcard(automatic),108,5760.65,No
3316UWXUY,Male,0,No,No,50,Yes,No,Fiberoptic,Yes,Yes,No,Yes,No,Yes,Monthtomonth,Yes,Creditcard(automatic),93.5,4747.5,No
8937RDTHP,Male,0,No,No,1,Yes,No,Fiberoptic,Yes,No,No,No,No,Yes,Monthtomonth,Yes,Mailedcheck,84.6,84.6,Yes
7083MIOPC,Female,0,No,No,72,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),20.25,1566.9,No
1984GPTEH,Female,0,No,No,29,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Electroniccheck,25.15,702,No
1251KRREG,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Monthtomonth,Yes,Mailedcheck,54.4,114.1,Yes
0621JFHOL,Female,0,No,No,10,No,Nophoneservice,DSL,No,No,No,Yes,No,No,Twoyear,Yes,Mailedcheck,29.6,299.05,No
9903LYSAB,Male,0,Yes,No,18,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,73.15,1305.95,No
0094OIFMO,Female,1,No,No,11,Yes,No,Fiberoptic,No,Yes,No,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,95,1120.3,Yes
9227UAQFT,Male,0,No,No,16,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,19.75,284.35,No
7301ABVAD,Female,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Banktransfer(automatic),86.6,6350.5,No
6614FHDBO,Male,0,No,No,72,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Banktransfer(automatic),109.2,7878.3,No
7576ASEJU,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Oneyear,Yes,Creditcard(automatic),74.7,3187.65,No
9058HRZSV,Female,1,Yes,No,65,Yes,No,Fiberoptic,Yes,Yes,Yes,No,No,Yes,Monthtomonth,No,Electroniccheck,94.4,6126.15,No
4522AKYLR,Female,1,No,No,13,Yes,No,DSL,No,Yes,Yes,No,No,No,Monthtomonth,Yes,Electroniccheck,54.8,731.3,No
0221WMXNQ,Male,1,No,No,4,Yes,No,Fiberoptic,Yes,No,No,No,No,No,Monthtomonth,No,Electroniccheck,75.35,273.4,No
0303UNCIP,Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Oneyear,No,Mailedcheck,65,2531.8,No
9947OTFQU,Male,1,No,No,15,Yes,No,Fiberoptic,No,Yes,No,No,No,No,Monthtomonth,Yes,Electroniccheck,74.4,1074.3,Yes
0322YINQP,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Monthtomonth,Yes,Mailedcheck,48.55,48.55,Yes
0959WHOKV,Male,0,No,No,42,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,No,Yes,Oneyear,Yes,Electroniccheck,99,4298.45,No
4075JFPGR,Female,0,Yes,No,51,Yes,No,Fiberoptic,Yes,Yes,Yes,No,Yes,No,Oneyear,Yes,Electroniccheck,93.5,4619.55,No
4629NRXKX,Female,0,Yes,Yes,2,Yes,No,Fiberoptic,No,No,No,No,No,No,Monthtomonth,No,Electroniccheck,70.4,147.15,Yes
9514JDSKI,Male,1,Yes,No,1,No,Nophoneservice,DSL,No,Yes,No,No,Yes,No,Monthtomonth,No,Electroniccheck,40.2,40.2,Yes
3282ZISZV,Male,0,No,Yes,32,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Oneyear,No,Creditcard(automatic),83.7,2633.3,No
3675YDUPJ,Male,0,No,No,10,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,Yes,Mailedcheck,19.85,193.05,No
4111BNXIF,Female,0,Yes,Yes,67,No,Nophoneservice,DSL,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Electroniccheck,59.55,4103.9,No
7017VFHAY,Female,0,Yes,Yes,61,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Creditcard(automatic),115.1,7008.15,No
6655LHBYW,Male,0,No,No,50,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Oneyear,No,Creditcard(automatic),114.35,5791.1,No
4959JOSRX,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Creditcard(automatic),44.6,80.55,Yes
5046NUHWD,Female,1,Yes,No,29,No,Nophoneservice,DSL,Yes,No,Yes,No,No,Yes,Monthtomonth,Yes,Electroniccheck,45,1228.65,No
7273TEFQD,Male,1,No,No,3,No,Nophoneservice,DSL,No,No,Yes,No,No,Yes,Monthtomonth,Yes,Electroniccheck,41.15,132.2,Yes
3606TWKGI,Male,1,No,No,13,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,106.9,1364.3,Yes
7529ZDFXI,Male,1,Yes,No,57,Yes,Yes,Fiberoptic,No,Yes,No,No,No,Yes,Monthtomonth,Yes,Electroniccheck,89.85,4925.35,No
7605BDWDC,Female,0,No,No,31,No,Nophoneservice,DSL,Yes,Yes,No,Yes,No,Yes,Twoyear,Yes,Banktransfer(automatic),49.85,1520.1,No
1950KSVVJ,Female,0,Yes,No,45,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Oneyear,No,Mailedcheck,113.3,5032.25,No
0123CRBRT,Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Mailedcheck,88.1,5526.75,No
6292TOSSS,Male,0,No,No,50,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),24.9,1195.25,No
3197ARFOY,Female,1,No,No,19,Yes,No,Fiberoptic,Yes,Yes,No,Yes,Yes,Yes,Monthtomonth,Yes,Mailedcheck,105,2007.25,No
6323AYBRX,Male,0,No,No,59,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,19.35,1099.6,Yes
7014ZZXAW,Female,0,Yes,No,71,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Creditcard(automatic),24.25,1732.95,No
4385GZQXV,Female,1,No,No,16,Yes,No,Fiberoptic,No,No,No,Yes,Yes,Yes,Monthtomonth,Yes,Electroniccheck,94.45,1511.2,Yes
7633MVPUY,Male,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Twoyear,Yes,Electroniccheck,59.75,3450.15,No
6366ZGQGL,Male,0,No,No,1,No,Nophoneservice,DSL,No,No,No,No,No,No,Monthtomonth,No,Banktransfer(automatic),24.8,24.8,Yes
4716HHKQH,Male,1,Yes,No,20,Yes,Yes,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Monthtomonth,No,Electroniccheck,107.05,2172.05,No
5940AHUHD,Male,0,No,No,1,Yes,No,Fiberoptic,No,No,No,No,No,No,Monthtomonth,No,Mailedcheck,70.6,70.6,Yes
6432TWQLB,Male,0,Yes,No,5,Yes,Yes,Fiberoptic,No,Yes,No,Yes,No,No,Monthtomonth,Yes,Electroniccheck,85.4,401.1,Yes
4484GLZOU,Female,0,Yes,No,52,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,105.05,5624.85,Yes
3179GBRWV,Male,1,Yes,No,21,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Monthtomonth,Yes,Banktransfer(automatic),64.95,1339.8,No
8645KWHJO,Male,0,No,No,14,No,Nophoneservice,DSL,No,No,Yes,Yes,Yes,Yes,Monthtomonth,Yes,Electroniccheck,55,771.95,No
4130MZLCC,Female,0,No,No,5,Yes,No,DSL,No,Yes,No,No,No,No,Monthtomonth,No,Banktransfer(automatic),50.55,244.75,No
0314TKOSI,Female,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Monthtomonth,No,Mailedcheck,55.15,322.9,No
8229MYEJZ,Female,0,No,No,10,Yes,No,DSL,No,Yes,No,No,No,No,Monthtomonth,No,Electroniccheck,51.2,498.25,No
2080SRCDE,Female,0,No,Yes,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Mailedcheck,25.4,25.4,No
9577WJVCQ,Female,0,No,No,68,Yes,Yes,DSL,Yes,No,No,No,No,No,Monthtomonth,No,Mailedcheck,54.45,3687.75,No
9512UIBFX,Male,0,Yes,Yes,18,Yes,No,Fiberoptic,No,No,Yes,No,Yes,Yes,Monthtomonth,No,Mailedcheck,95.15,1779.95,Yes
6202DYYFX,Female,0,No,No,22,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Oneyear,Yes,Creditcard(automatic),76,1783.6,No
3808HFKDE,Female,0,No,No,20,Yes,No,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,44.35,927.15,No
5583SXDAG,Male,0,Yes,No,1,Yes,No,Fiberoptic,No,No,No,No,No,No,Monthtomonth,No,Electroniccheck,70,70,Yes
3488PGMQJ,Male,1,No,No,8,Yes,No,Fiberoptic,No,Yes,No,No,No,No,Monthtomonth,Yes,Electroniccheck,74.5,606.55,Yes
3580REOAC,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Creditcard(automatic),44.85,435.4,Yes
7534BFESC,Male,1,No,No,24,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,76.1,1712.7,Yes
3727OWVYD,Male,0,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Oneyear,No,Mailedcheck,61.2,2021.2,No
2294SALNE,Male,0,Yes,Yes,23,Yes,No,Fiberoptic,No,Yes,Yes,Yes,No,No,Oneyear,No,Mailedcheck,86.8,1940.8,No
4847TAJYI,Female,1,No,No,6,Yes,No,Fiberoptic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,89.35,567.8,No
1563IWQEX,Female,0,No,No,12,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Mailedcheck,19.7,220.35,No
8203XJZRC,Male,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,No,Mailedcheck,20.25,20.25,No
6556DBKZF,Female,0,Yes,Yes,71,Yes,No,Fiberoptic,No,No,Yes,No,No,No,Twoyear,No,Electroniccheck,76.05,5436.45,No
6851WEFYX,Male,1,Yes,No,35,Yes,Yes,Fiberoptic,No,No,Yes,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,100.8,3437.5,No
2985JUUBZ,Male,0,Yes,Yes,40,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,74.55,3015.75,No
6390DSAZX,Female,0,No,Yes,1,Yes,No,Fiberoptic,Yes,No,No,No,No,No,Monthtomonth,Yes,Mailedcheck,73.6,73.6,Yes
0895LMRSF,Male,0,No,No,23,Yes,No,DSL,No,No,No,No,Yes,Yes,Oneyear,Yes,Banktransfer(automatic),64.9,1509.8,No
8098LLAZX,Female,1,No,No,4,Yes,Yes,Fiberoptic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electroniccheck,95.45,396.1,Yes
8266VBFQL,Male,0,No,No,4,Yes,No,Fiberoptic,No,No,Yes,Yes,No,Yes,Monthtomonth,Yes,Electroniccheck,90.4,356.65,No
8181YHCMF,Female,0,Yes,Yes,68,No,Nophoneservice,DSL,No,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Creditcard(automatic),60.3,4109,No
2240HSJQD,Male,0,No,Yes,38,Yes,Yes,Fiberoptic,No,Yes,No,No,No,No,Monthtomonth,Yes,Mailedcheck,81.85,3141.7,No
1248DYXUB,Male,0,Yes,Yes,52,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,24.8,1229.1,No
0265EDXBD,Male,1,Yes,No,32,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,74.9,2303.35,Yes
4115BNPJY,Male,0,Yes,Yes,29,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Twoyear,No,Mailedcheck,75.55,2054.4,No
3167SNQPL,Male,1,Yes,Yes,38,Yes,Yes,Fiberoptic,No,Yes,No,No,Yes,Yes,Monthtomonth,No,Electroniccheck,101.15,3741.85,No
4091TVOCN,Male,0,No,Yes,48,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Oneyear,Yes,Creditcard(automatic),78.75,3682.45,No
1098TDVUQ,Female,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Monthtomonth,Yes,Banktransfer(automatic),19.25,19.25,No
7277OZCGZ,Female,0,No,No,22,Yes,No,Fiberoptic,Yes,No,No,Yes,No,Yes,Monthtomonth,Yes,Electroniccheck,89.05,1886.25,No
1557EMYVT,Female,0,No,No,43,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Creditcard(automatic),115.05,4895.1,No
2799ARNLO,Female,1,Yes,No,5,Yes,No,Fiberoptic,No,No,No,No,No,No,Monthtomonth,Yes,Electroniccheck,69.35,341.6,No
7563BIUPC,Male,0,No,No,5,Yes,No,Fiberoptic,No,No,No,No,Yes,No,Monthtomonth,Yes,Electroniccheck,80.6,415.55,Yes
5027YOCXN,Male,0,Yes,Yes,51,Yes,Yes,Fiberoptic,Yes,Yes,No,Yes,Yes,Yes,Oneyear,No,Creditcard(automatic),110.05,5686.4,No
3973SKMLN,Male,0,No,No,71,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Creditcard(automatic),19.9,1355.1,No
